Genus,Species,Gender,State,County,Refuge,Division,Sample Site,Coordinates,Habitat,Date Sampled,Collector,Notes,,,,,,,
Apis,Apis mellifera,Worker,Minnesota,Polk,Glacial Ridge,Kertsonville II,Kertsonville II,N/A,Native prairie,Sept. 12,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Minnesota,Polk,Glacial Ridge,Kertsonville II,Kertsonville II,N/A,Native prairie,Jul. 17,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Bombus ,Bombus fervidus,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Bombus,Bombus fervidus,Male,Minnesota,Polk,Glacial Ridge,,Godfrey Unit,N/A,Restored Prairie,Sept. 12,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Bombus,Bombus griseocollis,Worker,Minnesota,Polk,Glacial Ridge,,Godfrey Unit,N/A,Restored Prairie,Sept. 12,N/A,,,,,,,,
Bombus,Bombus rufocinctus,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Bombus,Bombus rufocinctus,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Bombus,Bombus ternarius,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,restored prairie,May. 29 ,R. Engelmann,,,,,,,,
Bombus,Bombus ternarius,Worker,Minnesota,Polk,Glacial Ridge,,Godfrey Unit,N/A,Restored Prairie,Sept. 12,N/A,,,,,,,,
Bombus,Bombus ternarius,Worker,Minnesota,Polk,Glacial Ridge,,Kertsonville II,N/A,Remnant Native TGP,Jul. 26,Ramona Engleman,,,,,,,,
Bombus,Bombus ternarius,Worker,Minnesota,Polk,Glacial Ridge,,Kertsonville II,N/A,Remnant Native TGP,Jul. 26,Ramona Engleman,,,,,,,,
Bombus,Bombus ternarius,Worker,Minnesota,Polk,Glacial Ridge,,Kertsonville II,N/A,Remnant Native TGP,Jul. 26,Ramona Engleman,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,restored prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Godfrey unit,N/A,tallgrass prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Female,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,native tallgrass prairie,May. 29 ,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Minnesota,Polk,Glacial Ridge,N/A,Kertonsville II unit,N/A,remnant prairie,Jun. 14,R. Engelmann,,,,,,,,
